ID,Account Number,Account Name,Longitude,Latitude,Accessibility,Hours,Street Address,City,State,Zip Code,Languages,Current Account Balance
369,56c66be5a73e49274150709c,Muddy Branch 1,-77.2159336,39.1143906,True,"['24 hours a day, 7 days a week']",812 Muddy Branch Road,Gaithersburg,MD,20878,"['Hindustani', 'Spanish', 'Chinese', 'English']",518395
370,56c66be5a73e492741507099,Herndon 1,-77.3988895,38.96223519999999,False,"['24 hours a day, 7 days a week']",1201 Elden Street,Herndon,VA,20170,"['Portuguese', 'Chinese', 'Korean', 'French', 'Spanish', 'English']",665510
371,56c66be5a73e49274150709d,Muddy Branch 2,-77.2159336,39.1143906,True,"['24 hours a day, 7 days a week']",812 Muddy Branch Road,Gaithersburg,MD,20878,"['Korean', 'Spanish', 'French', 'English']",130044
372,56c66be5a73e49274150709f,Largo Town Center 1,-76.83723619999999,38.9023282,False,"['24 hours a day, 7 days a week']",1040 Largo Center Drive,Largo,MD,20774,['English'],364607
373,56c66be5a73e49274150709e,Washingtonian Center 1,-77.2002122,39.1179301,False,"['24 hours a day, 7 days a week']",20 Grand Corner Avenue,Gaithersburg,MD,20878,"['Hindustani', 'Portuguese', 'French', 'Chinese', 'Korean', 'English']",283095
374,56c66be5a73e4927415070a0,Largo Town Center 2,-76.83723619999999,38.9023282,True,"['24 hours a day, 7 days a week']",1040 Largo Center Drive,Largo,MD,20774,"['Portuguese', 'English']",17925
375,56c66be5a73e4927415070a1,Largo Town Center 3,-76.83723619999999,38.9023282,False,"['24 hours a day, 7 days a week']",1040 Largo Center Drive,Largo,MD,20774,"['Hindustani', 'English']",339043
376,56c66be5a73e4927415070a2,Largo Town Center 4,-76.83723619999999,38.9023282,True,"['24 hours a day, 7 days a week']",1040 Largo Center Drive,Largo,MD,20774,"['Chinese', 'Korean', 'Spanish', 'French', 'Hindustani', 'English']",815898
377,56c66be5a73e4927415070a4,Shady Grove 1,-77.1680586,39.1300315,True,"['24 hours a day, 7 days a week']",16827 Crabbs Branch Way,Rockville,MD,20855,"['Chinese', 'Hindustani', 'English']",794678
378,56c66be5a73e4927415070a5,Shady Grove 2,-77.1680586,39.1300315,True,"['24 hours a day, 7 days a week']",16827 Crabbs Branch Way,Rockville,MD,20855,"['Portuguese', 'Chinese', 'Spanish', 'French', 'English']",1953
379,56c66be5a73e4927415070a3,Largo Town Center,-76.83723619999999,38.9023282,False,[''],1040 Largo Center Dr,Largo,MD,20774,"['Spanish', 'Chinese', 'Korean', 'Portuguese', 'Hindustani', 'French', 'English']",273086
380,56c66be5a73e4927415070a6,Clinton Crossing 1,-76.8797199,38.7511838,False,"['24 hours a day, 7 days a week']",8845 Branch Avenue,Clinton,MD,20735,"['Spanish', 'Hindustani', 'Chinese', 'Portuguese', 'French', 'English']",650100
381,56c66be5a73e4927415070a7,Clinton Crossing 2,-76.8797199,38.7511838,True,"['24 hours a day, 7 days a week']",8845 Branch Avenue,Clinton,MD,20735,"['French', 'Hindustani', 'Spanish', 'Chinese', 'Portuguese', 'English']",951460
382,56c66be5a73e4927415070a8,Kentlands 1,-77.2382506,39.123809,True,"['24 hours a day, 7 days a week']",317 Kentlands Boulevard,Gaithersburg,MD,20878,"['Chinese', 'French', 'Korean', 'Spanish', 'Hindustani', 'English']",12085
383,56c66be5a73e4927415070a9,Kentlands 2,-77.2382506,39.123809,True,"['24 hours a day, 7 days a week']",317 Kentlands Boulevard,Gaithersburg,MD,20878,"['Korean', 'French', 'Chinese', 'Spanish', 'Portuguese', 'English']",498560
384,56c66be5a73e4927415070aa,Kentlands 3,-77.2382506,39.123809,False,"['24 hours a day, 7 days a week']",317 Kentlands Boulevard,Gaithersburg,MD,20878,"['Hindustani', 'French', 'Portuguese', 'Spanish', 'Chinese', 'Korean', 'English']",189485
385,56c66be5a73e4927415070ab,Kentlands 4,-77.2382506,39.123809,False,"['24 hours a day, 7 days a week']",317 Kentlands Boulevard,Gaithersburg,MD,20878,"['Portuguese', 'Spanish', 'English']",497680
386,56c66be5a73e4927415070ac,Quince Orchard/Darnestown 1,-77.25308299999999,39.118362,True,"['24 hours a day, 7 days a week']",12201 Darnestown Road,Gaithersburg,MD,20878,"['Spanish', 'English']",517523
387,56c66be5a73e4927415070ae,Quince Orchard/Darnestown 3,-77.25308299999999,39.118362,False,"['24 hours a day, 7 days a week']",12201 Darnestown Road,Gaithersburg,MD,20878,"['Chinese', 'Korean', 'Spanish', 'Portuguese', 'French', 'Hindustani', 'English']",816705
388,56c66be5a73e4927415070ad,Quince Orchard/Darnestown 2,-77.25308299999999,39.118362,True,"['24 hours a day, 7 days a week']",12201 Darnestown Road,Gaithersburg,MD,20878,"['Portuguese', 'Spanish', 'Chinese', 'French', 'Hindustani', 'Korean', 'English']",858872
389,56c66be5a73e4927415070af,Chantilly 1,-77.4317798,38.8938701,True,"['24 hours a day, 7 days a week']",14001 Lee Jackson Memorial Highway,Chantilly,VA,20151,"['Portuguese', 'Spanish', 'Korean', 'French', 'Chinese', 'Hindustani', 'English']",674802
390,56c66be5a73e4927415070b0,Chantilly 2,-77.4317798,38.8938701,True,"['24 hours a day, 7 days a week']",14001 Lee Jackson Memorial Highway,Chantilly,VA,20151,"['Korean', 'French', 'Hindustani', 'English']",871408
391,56c66be5a73e4927415070b1,Chantilly 3,-77.4317798,38.8938701,True,"['24 hours a day, 7 days a week']",14001 Lee Jackson Memorial Highway,Chantilly,VA,20151,"['Hindustani', 'Portuguese', 'Chinese', 'French', 'English']",338972
392,56c66be5a73e4927415070b2,Vista Gardens/Lanham 1,-76.822688,38.955353,True,"['24 hours a day, 7 days a week']",10651 Martin Luther King Jr. Highway,Bowie,MD,20720,"['French', 'English']",576764
393,56c66be5a73e4927415070b3,Vista Gardens/Lanham 2,-76.822688,38.955353,True,"['24 hours a day, 7 days a week']",10651 Martin Luther King Jr. Highway,Bowie,MD,20720,"['French', 'Korean', 'Spanish', 'Portuguese', 'Chinese', 'Hindustani', 'English']",819156
394,56c66be5a73e4927415070b4,Vista Gardens/Lanham 3,-76.822688,38.955353,True,"['24 hours a day, 7 days a week']",10651 Martin Luther King Jr. Highway,Bowie,MD,20720,"['French', 'Chinese', 'English']",168171
395,56c66be5a73e4927415070b5,Potomac Run 1,-77.40228479999999,39.0252633,True,"['24 hours a day, 7 days a week']",46160 Potomac Run Plaza,Sterling,VA,20164,"['Korean', 'Spanish', 'Hindustani', 'Portuguese', 'Chinese', 'English']",253633
396,56c66be5a73e4927415070b6,Potomac Run 2,-77.40228479999999,39.0252633,False,"['24 hours a day, 7 days a week']",46160 Potomac Run Plaza,Sterling,VA,20164,"['Hindustani', 'Korean', 'French', 'English']",535728
397,56c66be5a73e4927415070b8,Centreville 2,-77.43151,38.8357817,False,"['24 hours a day, 7 days a week']",5902 Old Centreville Road,Centreville,VA,20121,"['Portuguese', 'Chinese', 'French', 'English']",667318
398,56c66be5a73e4927415070b7,Centreville 1,-77.43151,38.8357817,False,"['24 hours a day, 7 days a week']",5902 Old Centreville Road,Centreville,VA,20121,"['Spanish', 'Korean', 'English']",493842
399,56c66be5a73e4927415070b9,Centreville 3,-77.43151,38.8357817,False,"['24 hours a day, 7 days a week']",5902 Old Centreville Road,Centreville,VA,20121,"['Spanish', 'English']",276603
400,56c66be5a73e4927415070ba,Cascades 1,-77.3974851,39.0352526,False,"['24 hours a day, 7 days a week']",20970 Southbanks Street,Sterling,VA,20165,"['Hindustani', 'French', 'English']",965328
401,56c66be5a73e4927415070bb,Cascades 2,-77.3974851,39.0352526,True,"['24 hours a day, 7 days a week']",20970 Southbanks Street,Sterling,VA,20165,['English'],829059
402,56c66be5a73e4927415070bc,Cascades 3,-77.3974851,39.0352526,True,"['24 hours a day, 7 days a week']",20970 Southbanks Street,Sterling,VA,20165,"['French', 'Chinese', 'English']",677965
403,56c66be5a73e4927415070bd,Olney 1,-77.0664773,39.1501836,False,"['24 hours a day, 7 days a week']",17831 Georgia Avenue,Olney,MD,20832,"['Korean', 'Spanish', 'Portuguese', 'English']",409204
404,56c66be5a73e4927415070bf,Holiday Inn - Dulles 1,-77.42985809999999,38.9848323,True,"['24 hours a day, 7 days a week']",1000 Sully Road,Sterling,VA,20166,"['Korean', 'French', 'Spanish', 'Chinese', 'English']",323151
405,56c66be5a73e4927415070be,Olney 2,-77.0664773,39.1501836,False,"['24 hours a day, 7 days a week']",17831 Georgia Avenue,Olney,MD,20832,"['Spanish', 'Chinese', 'Korean', 'Hindustani', 'French', 'Portuguese', 'English']",928306
406,56c66be5a73e4927415070c0,Diamond Square 1,-77.2177942,39.1428654,True,"['24 hours a day, 7 days a week']",12 Bureau Drive,Gaithersburg,MD,20878,"['Chinese', 'Spanish', 'Portuguese', 'Korean', 'Hindustani', 'French', 'English']",607530
407,56c66be5a73e4927415070c2,Diamond Square 3,-77.2177942,39.1428654,False,"['24 hours a day, 7 days a week']",12 Bureau Drive,Gaithersburg,MD,20878,"['Korean', 'French', 'Chinese', 'Hindustani', 'Portuguese', 'Spanish', 'English']",468459
408,56c66be5a73e4927415070c1,Diamond Square 2,-77.2177942,39.1428654,False,"['24 hours a day, 7 days a week']",12 Bureau Drive,Gaithersburg,MD,20878,['English'],127758
409,56c66be5a73e4927415070c3,Spring Hill Suites 1,-77.42985809999999,38.9912191,False,"['24 hours a day, 7 days a week']",22595 Shaw Road,Sterling,VA,20166,"['Hindustani', 'Korean', 'Chinese', 'Spanish', 'English']",26788
410,56c66be5a73e4927415070c4,Olney Town Center 1,-77.06269329999999,39.1516869,False,"['24 hours a day, 7 days a week']",18104 Town Center Drive,Olney,MD,20832,"['Hindustani', 'Chinese', 'French', 'English']",453668
411,56c66be5a73e4927415070c5,Olney Town Center 2,-77.06269329999999,39.1516869,False,"['24 hours a day, 7 days a week']",18104 Town Center Drive,Olney,MD,20832,['English'],477207
412,56c66be5a73e4927415070c7,Dulles International 1,-77.4480674,38.9525892,False,"['24 hours a day, 7 days a week']",1 Saarinen Circle,Dulles,VA,20166,"['Hindustani', 'Chinese', 'Spanish', 'Portuguese', 'French', 'English']",335684
413,56c66be5a73e4927415070c8,Gaithersburg 1,-77.2106982,39.1518425,False,"['24 hours a day, 7 days a week']",509 N Frederick Avenue,Gaithersburg,MD,20877,"['Chinese', 'Portuguese', 'Korean', 'Hindustani', 'English']",626271
414,56c66be5a73e4927415070c6,Olney Town Center 3,-77.06269329999999,39.1516869,True,"['24 hours a day, 7 days a week']",18104 Town Center Drive,Olney,MD,20832,"['French', 'Hindustani', 'Korean', 'Chinese', 'Portuguese', 'English']",22162
415,56c66be5a73e4927415070c9,Gaithersburg 2,-77.2106982,39.1518425,False,"['24 hours a day, 7 days a week']",509 N Frederick Avenue,Gaithersburg,MD,20877,"['Hindustani', 'Spanish', 'French', 'Korean', 'Chinese', 'Portuguese', 'English']",679209
416,56c66be5a73e4927415070ca,Gaithersburg 3,-77.2106982,39.1518425,False,"['24 hours a day, 7 days a week']",509 N Frederick Avenue,Gaithersburg,MD,20877,"['Portuguese', 'Chinese', 'Hindustani', 'Spanish', 'French', 'English']",310552
417,56c66be5a73e4927415070cb,Burtonsville Town Station 1,-76.9337911,39.11131779999999,True,"['24 hours a day, 7 days a week']",15664 Old Columbia Pike,Burtonsville,MD,20866,"['Spanish', 'Portuguese', 'Hindustani', 'French', 'English']",459687
418,56c66be5a73e4927415070cc,Burtonsville Town Station 2,-76.9337911,39.11131779999999,True,"['24 hours a day, 7 days a week']",15664 Old Columbia Pike,Burtonsville,MD,20866,"['Spanish', 'Korean', 'English']",970877
419,56c66be5a73e4927415070cd,Burtonsville Town Station 3,-76.9337911,39.11131779999999,True,"['24 hours a day, 7 days a week']",15664 Old Columbia Pike,Burtonsville,MD,20866,['English'],538745
420,56c66be5a73e4927415070ce,Holiday Inn - Gaithersburg 1,-77.2116597,39.1537073,True,"['24 hours a day, 7 days a week']",2 Montgomery Village Avenue,Gaithersburg,MD,20879,"['Chinese', 'Spanish', 'Hindustani', 'French', 'English']",856116
421,56c66be5a73e4927415070cf,Washington Dulles International 1,-77.4484418,38.9592863,True,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['Korean', 'Chinese', 'English']",486124
422,56c66be5a73e4927415070d0,Washington Dulles International 11,-77.4484418,38.9592863,False,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['French', 'English']",121405
423,56c66be5a73e4927415070d1,Washington Dulles International 2,-77.4484418,38.9592863,False,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['Hindustani', 'Chinese', 'Portuguese', 'Spanish', 'French', 'Korean', 'English']",9592
424,56c66be5a73e4927415070d2,Washington Dulles International 3,-77.4484418,38.9592863,True,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['Spanish', 'English']",428885
425,56c66be5a73e4927415070d3,Washington Dulles International 4,-77.4484418,38.9592863,False,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['French', 'Spanish', 'Chinese', 'Portuguese', 'English']",818297
426,56c66be5a73e4927415070d4,Washington Dulles International 5,-77.4484418,38.9592863,False,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['French', 'Spanish', 'Portuguese', 'Chinese', 'Hindustani', 'Korean', 'English']",190781
427,56c66be5a73e4927415070d6,Washington Dulles International 7,-77.4484418,38.9592863,False,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['Portuguese', 'Korean', 'Chinese', 'Hindustani', 'French', 'English']",524283
428,56c66be5a73e4927415070d5,Washington Dulles International 6,-77.4484418,38.9592863,False,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['Korean', 'French', 'Portuguese', 'Spanish', 'Chinese', 'English']",920693
429,56c66be5a73e4927415070d8,Washington Dulles International 9,-77.4484418,38.9592863,True,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['Spanish', 'English']",124543
430,56c66be5a73e4927415070d7,Washington Dulles International 8,-77.4484418,38.9592863,False,"['24 hours a day, 7 days a week']",45020 Aviation Drive,Sterling,VA,20166,"['Portuguese', 'Spanish', 'French', 'English']",292739
431,56c66be5a73e4927415070d9,Stone Road Village 1,-77.45059789999999,38.854388,False,"['24 hours a day, 7 days a week']",5613 Stone Road,Centreville,VA,20120,['English'],578965
432,56c66be5a73e4927415070db,Washington Dulles International 10,-77.4474395,38.95817359999999,True,"['24 hours a day, 7 days a week']",42020 Aviation Drive,Sterling,VA,20166,"['Korean', 'Hindustani', 'Portuguese', 'French', 'Chinese', 'English']",67031
433,56c66be5a73e4927415070da,Stone Road Village 2,-77.45059789999999,38.854388,True,"['24 hours a day, 7 days a week']",5613 Stone Road,Centreville,VA,20120,"['Spanish', 'Chinese', 'French', 'Hindustani', 'English']",725964
434,56c66be5a73e4927415070dc,Dulles Town Crossing 1,-77.42435329999999,39.024146,False,"['24 hours a day, 7 days a week']",45545 Dulles Eastern Plaza,Sterling,VA,20166,"['Korean', 'French', 'Portuguese', 'English']",347042
435,56c66be5a73e4927415070dd,Dulles Town Crossing 2,-77.42435329999999,39.024146,True,"['24 hours a day, 7 days a week']",45545 Dulles Eastern Plaza,Sterling,VA,20166,"['Spanish', 'Chinese', 'Portuguese', 'French', 'Hindustani', 'Korean', 'English']",48436
436,56c66be5a73e4927415070de,Dulles Town 1,-77.4234606,39.0318656,True,"['24 hours a day, 7 days a week']",21100 Dulles Town Circle,Sterling,VA,20166,"['Portuguese', 'Spanish', 'French', 'Chinese', 'Hindustani', 'English']",567308
437,56c66be5a73e4927415070e0,Dulles Town 3,-77.4234606,39.0318656,False,"['24 hours a day, 7 days a week']",21100 Dulles Town Circle,Sterling,VA,20166,"['Korean', 'Portuguese', 'French', 'Chinese', 'Spanish', 'English']",266368
438,56c66be5a73e4927415070e1,Dulles Town Center 1,-77.4234606,39.0318656,False,"['24 hours a day, 7 days a week']",21100 Dulles Town Circle,Sterling,VA,20166,"['French', 'Hindustani', 'Spanish', 'Korean', 'Chinese', 'Portuguese', 'English']",27993
439,56c66be5a73e4927415070df,Dulles Town 2,-77.4234606,39.0318656,False,"['24 hours a day, 7 days a week']",21100 Dulles Town Circle,Sterling,VA,20166,"['Korean', 'Spanish', 'Chinese', 'French', 'Portuguese', 'Hindustani', 'English']",943995
440,56c66be5a73e4927415070e2,Dulles Town Center 2,-77.4234606,39.0318656,True,"['24 hours a day, 7 days a week']",21100 Dulles Town Circle,Sterling,VA,20166,"['Hindustani', 'French', 'Chinese', 'Spanish', 'English']",271252
441,56c66be5a73e4927415070e3,Contee Road/Laurel 1,-76.8694496,39.0778305,True,"['24 hours a day, 7 days a week']",13600 Baltimore Avenue,Laurel,MD,20707,"['Korean', 'Hindustani', 'French', 'Portuguese', 'English']",711839
442,56c66be5a73e4927415070e5,Contee Road/Laurel 3,-76.8694496,39.0778305,True,"['24 hours a day, 7 days a week']",13600 Baltimore Avenue,Laurel,MD,20707,"['Spanish', 'French', 'Hindustani', 'Portuguese', 'Korean', 'English']",949271
443,56c66be5a73e4927415070e4,Contee Road/Laurel 2,-76.8694496,39.0778305,False,"['24 hours a day, 7 days a week']",13600 Baltimore Avenue,Laurel,MD,20707,"['Chinese', 'English']",273704
444,56c66be5a73e4927415070e7,Dulles 28 2,-77.4376746,39.0077102,False,"['24 hours a day, 7 days a week']",21990 Colorado Drive,Sterling,VA,20166,"['Portuguese', 'English']",628239
445,56c66be5a73e4927415070e6,Dulles 28 1,-77.4376746,39.0077102,True,"['24 hours a day, 7 days a week']",21990 Colorado Drive,Sterling,VA,20166,"['Spanish', 'Hindustani', 'English']",897042
446,56c66be5a73e4927415070e8,Dulles 28 3,-77.4376746,39.0077102,True,"['24 hours a day, 7 days a week']",21990 Colorado Drive,Sterling,VA,20166,['English'],495075
447,56c66be5a73e4927415070ea,Clopper Mill 2,-77.27475760000002,39.1475345,False,"['24 hours a day, 7 days a week']",18006 Mateny Road,Germantown,MD,20874,"['Portuguese', 'Korean', 'English']",784433
448,56c66be5a73e4927415070eb,Montgomery Village 1,-77.207241,39.170525,False,"['24 hours a day, 7 days a week']",10011 Stedwick Road,Gaithersburg,MD,20879,"['French', 'Korean', 'Hindustani', 'Chinese', 'Portuguese', 'English']",349354
449,56c66be5a73e4927415070ec,Montgomery Village 2,-77.207241,39.170525,True,"['24 hours a day, 7 days a week']",10011 Stedwick Road,Gaithersburg,MD,20879,"['Chinese', 'Hindustani', 'Spanish', 'Portuguese', 'Korean', 'French', 'English']",370387
450,56c66be5a73e4927415070e9,Clopper Mill 1,-77.27475760000002,39.1475345,True,"['24 hours a day, 7 days a week']",18006 Mateny Road,Germantown,MD,20874,"['Portuguese', 'Spanish', 'French', 'English']",668946
451,56c66be5a73e4927415070ed,Montgomery Village 3,-77.207241,39.170525,False,"['24 hours a day, 7 days a week']",10011 Stedwick Road,Gaithersburg,MD,20879,"['Chinese', 'Portuguese', 'English']",430286
452,56c66be5a73e4927415070ef,Kingsview/Germantown 2,-77.2792611,39.1598496,True,"['24 hours a day, 7 days a week']",13408 Kingsview Village Avenue,Germantown,MD,20874,"['Hindustani', 'Spanish', 'Korean', 'Portuguese', 'Chinese', 'English']",767321
453,56c66be5a73e4927415070ee,Kingsview/Germantown 1,-77.2792611,39.1598496,True,"['24 hours a day, 7 days a week']",13408 Kingsview Village Avenue,Germantown,MD,20874,"['Portuguese', 'Chinese', 'Hindustani', 'English']",701997
454,56c66be5a73e4927415070f0,Glen 1,-77.3344445,38.67350589999999,True,"['24 hours a day, 7 days a week']",4229 Merchant Plaza,Woodbridge,VA,22192,"['Portuguese', 'Chinese', 'Spanish', 'French', 'English']",310863
455,56c66be5a73e4927415070f1,Glen 2,-77.3344445,38.67350589999999,True,"['24 hours a day, 7 days a week']",4229 Merchant Plaza,Woodbridge,VA,22192,"['French', 'English']",426243
456,56c66be5a73e4927415070f2,Eastern Marketplace 1,-77.48786199999999,38.9145961,True,"['24 hours a day, 7 days a week']",25400 Eastern Marketplace Plaza,Chantilly,VA,20152,"['Spanish', 'Chinese', 'Hindustani', 'Korean', 'Portuguese', 'English']",88962
457,56c66be5a73e4927415070f4,Eastern Marketplace 3,-77.48786199999999,38.9145961,True,"['24 hours a day, 7 days a week']",25400 Eastern Marketplace Plaza,Chantilly,VA,20152,"['Korean', 'Portuguese', 'English']",430093
458,56c66be5a73e4927415070f3,Eastern Marketplace 2,-77.48786199999999,38.9145961,True,"['24 hours a day, 7 days a week']",25400 Eastern Marketplace Plaza,Chantilly,VA,20152,"['French', 'Korean', 'Hindustani', 'Chinese', 'Portuguese', 'Spanish', 'English']",915364
459,56c66be5a73e4927415070f5,Laurel Shopping Center 1,-76.8538429,39.0951371,True,"['24 hours a day, 7 days a week']",1025 Washington Boulevard,Laurel,MD,20707,['English'],123898
460,56c66be5a73e4927415070f6,Laurel Shopping Center 2,-76.8538429,39.0951371,False,"['24 hours a day, 7 days a week']",1025 Washington Boulevard,Laurel,MD,20707,"['Korean', 'French', 'Chinese', 'Hindustani', 'English']",54083
461,56c66be5a73e4927415070f7,Laurel Shopping Center 3,-76.8538429,39.0951371,False,"['24 hours a day, 7 days a week']",1025 Washington Boulevard,Laurel,MD,20707,"['Korean', 'Portuguese', 'Chinese', 'French', 'Hindustani', 'Spanish', 'English']",241460
462,56c66be5a73e4927415070f8,Goshen 1,-77.1890355,39.1858304,False,"['24 hours a day, 7 days a week']",20000 Goshen Road,Gaithersburg,MD,20879,"['Korean', 'Chinese', 'English']",394985
463,56c66be5a73e4927415070f9,Goshen 2,-77.1890355,39.1858304,False,"['24 hours a day, 7 days a week']",20000 Goshen Road,Gaithersburg,MD,20879,"['French', 'Portuguese', 'Chinese', 'Korean', 'English']",516440
464,56c66be5a73e4927415070fa,Goshen 3,-77.1890355,39.1858304,False,"['24 hours a day, 7 days a week']",20000 Goshen Road,Gaithersburg,MD,20879,"['Portuguese', 'Hindustani', 'Korean', 'English']",316678
465,56c66be5a73e4927415070fb,Shops @ County Center/Hoadly 1,-77.3638861,38.6788052,False,"['24 hours a day, 7 days a week']",12891 Galveston Court,Manassas,VA,20112,"['Portuguese', 'Chinese', 'Korean', 'Spanish', 'Hindustani', 'English']",519375
466,56c66be5a73e4927415070fc,Shops @ County Center/Hoadly 2,-77.3638861,38.6788052,False,"['24 hours a day, 7 days a week']",12891 Galveston Court,Manassas,VA,20112,"['Chinese', 'Hindustani', 'French', 'Spanish', 'Korean', 'Portuguese', 'English']",781080
467,56c66be5a73e4927415070fd,Montgomery College Germantown 1,-77.24657619999999,39.1863063,True,[''],20200 Observation Drive,Germantown,MD,20876,"['Chinese', 'Spanish', 'Korean', 'Hindustani', 'Portuguese', 'French', 'English']",583557
468,56c66be5a73e4927415070fe,Germantown Town Center 1,-77.26800659999999,39.1803311,True,"['24 hours a day, 7 days a week']",19801 Century Boulevard,Germantown,MD,20874,['English'],728482
469,56c66be5a73e492741507100,Germantown Town Center 3,-77.26800659999999,39.1803311,True,"['24 hours a day, 7 days a week']",19801 Century Boulevard,Germantown,MD,20874,"['Portuguese', 'Korean', 'English']",824042
470,56c66be5a73e4927415070ff,Germantown Town Center 2,-77.26800659999999,39.1803311,True,"['24 hours a day, 7 days a week']",19801 Century Boulevard,Germantown,MD,20874,"['Korean', 'Hindustani', 'Chinese', 'Portuguese', 'French', 'English']",612382
471,56c66be5a73e492741507101,Signal Hill 1,-77.4498947,38.7492746,True,"['24 hours a day, 7 days a week']",9560 Liberia Avenue,Manassas,VA,20110,"['Korean', 'French', 'Hindustani', 'Chinese', 'Portuguese', 'Spanish', 'English']",246839
472,56c66be5a73e492741507102,Signal Hill 2,-77.4498947,38.7492746,True,"['24 hours a day, 7 days a week']",9560 Liberia Avenue,Manassas,VA,20110,"['Chinese', 'Korean', 'Hindustani', 'English']",964834
473,56c66be5a73e492741507103,Ashburn Town Square 1,-77.4811038,39.0228517,True,"['24 hours a day, 7 days a week']",43931 Farmwell Hunt Plaza,Ashburn,VA,20147,"['Chinese', 'Portuguese', 'Hindustani', 'Korean', 'Spanish', 'French', 'English']",626511
474,56c66be5a73e492741507104,Ashburn Town Square 2,-77.4811038,39.0228517,True,"['24 hours a day, 7 days a week']",43931 Farmwell Hunt Plaza,Ashburn,VA,20147,"['Chinese', 'Spanish', 'English']",304406
475,56c66be5a73e492741507105,Ashburn Village 1,-77.4737347,39.0431277,False,"['24 hours a day, 7 days a week']",44151 Ashburn Shopping Plaza,Ashburn,VA,20147,"['Hindustani', 'Chinese', 'Spanish', 'Korean', 'French', 'English']",253277
476,56c66be5a73e492741507107,Ashburn Village 3,-77.4737347,39.0431277,False,"['24 hours a day, 7 days a week']",44151 Ashburn Shopping Plaza,Ashburn,VA,20147,"['French', 'Hindustani', 'Korean', 'Portuguese', 'Spanish', 'English']",707346
477,56c66be5a73e492741507108,Woodbridge 1,-77.2888725,38.6293941,True,"['24 hours a day, 7 days a week']",14901 Potomac Town Place,Woodbridge,VA,22191,['English'],44101
478,56c66be5a73e492741507109,Cheshire Station 1,-77.33334599999999,38.6468711,True,"['24 hours a day, 7 days a week']",4101 Cheshire Station Plaza,Dale City,VA,22193,"['Korean', 'Spanish', 'English']",600521
479,56c66be5a73e492741507106,Ashburn Village 2,-77.4737347,39.0431277,True,"['24 hours a day, 7 days a week']",44151 Ashburn Shopping Plaza,Ashburn,VA,20147,"['Portuguese', 'Chinese', 'Hindustani', 'Korean', 'English']",901153
480,56c66be5a73e49274150710a,Cheshire Station 2,-77.33334599999999,38.6468711,True,"['24 hours a day, 7 days a week']",4101 Cheshire Station Plaza,Dale City,VA,22193,"['French', 'Spanish', 'Chinese', 'Portuguese', 'Hindustani', 'Korean', 'English']",568425
481,56c66be5a73e49274150710c,Neelsville 2,-77.24533149999999,39.20431689999999,True,"['24 hours a day, 7 days a week']",21117 Frederick Road,Germantown,MD,20876,"['Korean', 'French', 'Portuguese', 'Hindustani', 'Chinese', 'Spanish', 'English']",644137
482,56c66be5a73e49274150710b,Neelsville 1,-77.24533149999999,39.20431689999999,True,"['24 hours a day, 7 days a week']",21117 Frederick Road,Germantown,MD,20876,"['Spanish', 'English']",699947
483,56c66be5a73e49274150710d,Neelsville 3,-77.24533149999999,39.20431689999999,True,"['24 hours a day, 7 days a week']",21117 Frederick Road,Germantown,MD,20876,"['Portuguese', 'English']",413100
484,56c66be5a73e49274150710e,Bowie 1,-76.7324934,38.9801487,True,"['24 hours a day, 7 days a week']",15460 Annapolis Road,Bowie,MD,20715,"['Chinese', 'Spanish', 'French', 'Portuguese', 'Korean', 'Hindustani', 'English']",118019
485,56c66be5a73e49274150710f,Bowie 2,-76.7324934,38.9801487,False,"['24 hours a day, 7 days a week']",15460 Annapolis Road,Bowie,MD,20715,"['Hindustani', 'French', 'Chinese', 'Spanish', 'English']",723195
486,56c66be5a73e492741507110,Corridor Marketplace 1,-76.80815799999999,39.0978281,True,"['24 hours a day, 7 days a week']",3355 Corridor Marketplace,Laurel,MD,20724,"['French', 'Chinese', 'Hindustani', 'Portuguese', 'English']",416799
487,56c66be5a73e492741507111,Corridor Marketplace 2,-76.80815799999999,39.0978281,False,"['24 hours a day, 7 days a week']",3355 Corridor Marketplace,Laurel,MD,20724,"['Korean', 'Chinese', 'Hindustani', 'Spanish', 'Portuguese', 'English']",171997
488,56c66be5a73e492741507112,Corridor Marketplace 3,-76.80815799999999,39.0978281,True,"['24 hours a day, 7 days a week']",3355 Corridor Marketplace,Laurel,MD,20724,"['Korean', 'Portuguese', 'Spanish', 'French', 'English']",287725
